folder,file_path,text,status,source
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh\2023-08-25_17-15-29_UTC_6.jpg,"Espero que esse texto te ajude.
Gostou?
Dropa um like e favorita.
Conhece algum amigo que precisa ler isso?
Encaminhe esse post.
GQmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cw_Pz5vurGo,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cw_Pz5vurGo\2023-09-09_22-45-21_UTC.jpg,"Jornada de autoaceitação
| A f
Va “o er
| À | | a | É |
à va IM h
W d
|
b Ê |
m | À A |! Ê
ba H | j À |
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CXEWTFqp5gq,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CXEWTFqp5gq\2021-12-04_16-39-21_UTC.jpg,"E + A LE a o ERA
Wo” Es 7 É |
2 * “ | car É o ;
“A Nela o; 4 Ni é
É AA A ( E
dd
j Mk | RA
“o ed No
HD Dm
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CXrH7CkJ55S,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CXrH7CkJ55S\2021-12-19_18-04-06_UTC.jpg,"- - , ' E E ss pe
E Pe > . se N E i, -
; E Re E a
> |
EN . A
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CY1lCUZFQbr,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CY1lCUZFQbr\2022-01-17_16-02-18_UTC.jpg,"a "" MK 1 “
a Y k 1
TRANA y N > pr
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL\2023-10-16_22-06-49_UTC_1.jpg,"É da natureza humana buscar
aprovação
É da natureza humana apegar-
se ao resultado
A rejeição faz parte da vida,
mas não a define

(Ompizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL\2023-10-16_22-06-49_UTC_2.jpg,"Numa experiência recente, a rejeição me

trouxe uma profunda lição.

Após extensas discussões, um membro em

potencial decidiu não aderir à minha

associação.

“Escolhi seguir um caminho diferente”.
(Ompizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL\2023-10-16_22-06-49_UTC_3.jpg,"A mensagem bateu fundo, não pela oportunidade

perdida, mas por levantar questões próprias

sobre meu valor e minha identidade.

É da natureza humana buscar aprovação.

É da natureza humana apegar-se ao resultado.

A rejeição não é uma estranha na minha vida.
(Ompizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL\2023-10-16_22-06-49_UTC_4.jpg,"Ao longo dos anos, enfrentei inúmeras negativas e
cada uma delas trouxe uma lição, moldando a
minha resiliência e determinação no que são hoje.
Quando observamos nossos sentimentos por um
viés de gentileza e não julgamento, a dor e a
intensidade diminuem.

(Ompizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL\2023-10-16_22-06-49_UTC_5.jpg,"Sentir-se rejeitado, embora doloroso, é
transitório.
A rejeição faz parte da vida, mas não a define.
Abrace-a, aprenda com ela e lembre-se de que
sua história reside na sua capacidade de se
reinventar e voltar ainda mais forte.

(Ompizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CyedHbfuSIL\2023-10-16_22-06-49_UTC_6.jpg,"Espero que esse texto te ajude.
Gostou?
Dropa um like e favorita.
Conhece algum amigo que precisa ler isso?
Encaminhe esse post.
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Czomm-qOAqe,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Czomm-qOAqe\2023-11-14_17-16-00_UTC.jpg,"ado Além da Perfeição
E"" aa |
NA ty NA
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C_q3C35S0FJ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C_q3C35S0FJ\2024-09-08_20-32-42_UTC.jpg,"— a o cre a
 aaeás a Ss e SS
RAS TITO
| SUR. TEBECSENRS
TUCA ASGEENZHASS
(2 RR
ro af NZ
x | aê a ” ” À
a mm
E- | à Vs
à E A IR NAC = ps
5 E) À) / À ; M Li NEN =
EV E o é E
x
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DB6lUB_uYAv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DB6lUB_uYAv\2024-11-03_16-08-17_UTC.jpg,"Hoje, gostar de alguém virou um exercício de
controle. Cada movimento é calculado, cada
palavra escolhida com cuidado, como se o
amor viesse com etiqueta de preço. “Eu gosto
de você, mas só se você gostar de mim.”
Ninguém quer dar o primeiro passo, com
medo de investir e acabar de mãos vazias.
Relacionar-se virou uma defesa contra o risco
de se sentir vulnerável. Guardam-se
sentimentos, dosam-se palavras e gestos, como
se o carinho fosse um bem escasso, distribuído
em pequenas parcelas. Mas é justamente esse
medo de se entregar que esvazia o que poderia
ser real. Relações autênticas não se calculam,
nem se medem. Elas fluem sem exigências, sem
pressões. Acontecem quando menos se espera
e permanecem porque encontraram seu lugar.
Estar com alguém que só quer dividir o
instante — sem amarras, sem joguinhos — é
como respirar depois de um longo mergulho.
No fim, são esses encontros que nos
recarregam, que nos devolvem inteiros, sem o
peso da cobrança. Porque o valor do amor está
em quem transforma o sentimento em
liberdade, e não em dívida.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DB9i2XyyEdJ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DB9i2XyyEdJ\2024-11-04_19-45-15_UTC.jpg,"Nem sempre as pessoas vão agir como a gente
quer. Afinal, ninguém deve isso a ninguém.
Avida é feita de encontros e desencontros.
Alguns estarão ao seu lado quando o sol
estiver brilhando, mas é na tempestade que a
lealdade se revela.

A gente cria expectativas, escreve um roteiro,
mas a realidade é sempre mais crua. O mundo
gira sem pedir permissão, e as pessoas são o
que são. O que elas fazem geralmente diz
mais sobre elas do que sobre nós.

Aceitar é libertar. Aceitar quem fica, quem
vai, quem sabe amar e quem ainda não
aprendeu. Desapegar do controle é abraçar o
que é.

No fim, pouco importa se os outros escolhem
ser sombra ou luz. O que importa é nossa
decisão de ser sol, sempre.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DBkb5Q4u1Wu,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DBkb5Q4u1Wu\2024-10-26_01-42-30_UTC.jpg,"A beleza abre portas, mas o que fica não se vê:
caráter, coragem para ser autêntico e integridade.
A aparência pode atrair olhares, mas é a verdade que
toca o coração. Pessoas especiais não apenas
inspiram, como nos ajudam a ver o mundo - e a nós
mesmos - com mais clareza.
Quando tudo passa, a beleza se dissolve, o espelho
perde o sentido e o que sobra é o impacto que
deixamos. Esse é o reflexo que importa.

Marcelo Pizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DBw5Y_Ky2aR,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DBw5Y_Ky2aR\2024-10-30_21-51-07_UTC.jpg,"Vão diminuir o que você fez. Falar que foi sorte, que você
teve ajuda. E aí surge aquela vontade de se defender e
provar cada passo. Mas vale a pena? Quase nunca.
Cada justificativa é um pedaço de si que se perde, energia
desperdiçada com quem talvez nunca valorize seu esforço.
Libertar-se da aprovação dos outros é um ato de amor
próprio. Quanto menos você precisa de aplausos, mais foco
e firmeza encontra no seu caminho.
No fim, deixe que falem. Quem realmente se importa já te
apoia e sabe o quão longe você pode chegar.

Marcelo Pizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DC-BpInSZeU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DC-BpInSZeU\2024-11-29_20-44-45_UTC.jpg,"Amem o parceiro que está ao seu lado, não a ideia de quem
ele deveria ser. Valorizem os momentos juntos — são eles
que tecem a história de vocês. Celebrem as vitórias, aquelas
que talvez passem despercebidas pelo mundo, mas que
fortalecem a relação.
Apoiem-se na caminhada e aprendam com os erros, porque é
no crescimento que a conexão cria raízes profundas. Evitem
conflitos desnecessários e cultivem a admiração que floresce
em gestos simples. O respeito é o que sustenta o que o
tempo tenta derrubar.
O amor vai além das palavras; é agir com integridade,
oferecer compaixão nos dias difíceis e sentir orgulho por
quem o outro está se tornando. A evolução de um é um
reflexo da força dos dois.
Criem mais juntos — memórias e sonhos. Consumam menos o
que distrai e mais o que une. Construam algo que revele a
essência de quem vocês são. No fim, é o amor construído
com calma e intenção que os torna capazes de superar
qualquer tempestade.

MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DC2OdwJyQ86,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DC2OdwJyQ86\2024-11-26_20-03-29_UTC.jpg,"Não gosto de gente que só sabe criticar, que aponta
dedos, mas nunca estende as mãos. Gente que
separa em vez de unir, que ergue muros onde
poderiam haver pontes. Não gosto de quem veste o
vazio como armadura, que mede o valor das pessoas
pelo preço das coisas. Gente que vê o erro no
outro, mas nunca o próprio reflexo.

Não gosto de quem só aparece quando convém, que
transforma afeto em moeda e amizade em troca.
De quem finge ser luz, mas vive na sombra dos
próprios interesses, alimentando o ego com a dor
alheia. Não gosto de quem hoje abraça e amanhã
vira as costas, que segue o vento, mas nunca o
coração. De quem prefere o julgamento à empatia,
a crítica ao acolhimento, o vazio à conexão.

Prefiro os que são inteiros, ainda que imperfeitos.
Os que erram, mas sentem. Quem soma, mesmo
quando não há nada a ganhar. Porque a vida pede
mais do que julgamentos rápidos e verdades rasas.
Pede olhos atentos e mãos abertas. Pede a
humildade de enxergar além de si e a coragem de
atravessar a ponte entre o que somos e o que
podemos ser. É assim que aprendemos a
transformar críticas em compreensão, distância em
abraços e feridas em histórias que iluminam.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCAT9qJSA7o,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCAT9qJSA7o\2024-11-05_21-44-30_UTC.jpg,"E a Uldo V/
| , 2/1) |
| EB a (MTE
1] - 411
>» AR 76)
j cad tes!
! ) AS
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCDDaXAuCum,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCDDaXAuCum\2024-11-06_23-05-01_UTC.jpg,"Às vezes, falo de você comigo, como quem desenha
sonhos no ar, tentando dar forma ao vazio. É uma
conversa de um lado só, onde a saudade se esconde nas
entrelinhas, e eu finjo que você ainda escuta.
Ouço minha própria voz revivendo lembranças que se
recusam a morrer. Palavras que não encontram outro
abrigo além do meu peito, mas que carregam a
esperança teimosa de que, de algum lugar, você ainda
me sente.
No fundo, sei que falo para não admitir que ainda ouço
sua voz. É meu jeito de manter acesa a chama que o
tempo tenta apagar, mas que minha alma insiste em
manter viva.

Marcelo Pizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DChzmGsS9Oa,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DChzmGsS9Oa\2024-11-18_21-43-16_UTC.jpg,"Nem todo encontro é feito para durar, assim como nem
todo desencontro marca um fim. A vida, com sua poesia
imperfeita, escreve capítulos que só conseguimos
entender ao reler, tempos depois.
O que muitas vezes chamamos de perda é, na verdade,
um presente disfarçado. Quando algo bom não dá certo, é
como o vento que varre as folhas para revelar o chão. O
que parecia destino era apenas um desvio, nos guiando
para algo maior.
Avida não erra; ela prepara. Cada despedida é um
chamado à transformação. Cada porta que se fecha ecoa
novas possibilidades. Porque, às vezes, o que julgamos
ser 'bom o suficiente' precisa dar lugar ao 'extraordinário.
Marcelo Pizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCMesTJO6ew,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCMesTJO6ew\2024-11-10_14-56-34_UTC.jpg,"Escuto muito por aí:

“Fica com Fulano, ele é tão bom.”

“Ele vai cuidar de você.”

No entanto, a felicidade não vem de fora. Ela nasce em

silêncio, ao nos tornarmos completos em nós mesmos.

Relacionamentos saudáveis não soam como:

“Eu vou te fazer feliz.'

Eles sussurram:

“Estou aqui para apoiar você na construção da sua paz.”

Quando nos encontramos, não precisamos ser salvos;

felicidade verdadeira é aquela que cultivamos dentro.
Marcelo Pizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCPpY4dyna7,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCPpY4dyna7\2024-11-11_20-27-45_UTC.jpg,"Sempre que tentaram me jogar na escuridão, eu devolvi o sol.
Porque a luz que carrego não depende de onde estou; ela é feita
das mesmas sombras que quiseram me engolir.

Toda vez que o mundo tentou apagar o que sou, renasci mais
forte - com novas cicatrizes, mas com uma vontade ainda maior
de fazer brilhar o que é verdadeiro em mim.

Queriam me ver dobrado, mas a cada queda, me levantei com um
brilho mais intenso. Meu impulso sempre foi transformar o que
me feriu em força e o que me negaram em liberdade.

Quem já encarou as próprias sombras não se intimida com o
escuro dos outros. A dor me moldou, mas não me define; minha
luz não vem de fora, ela é forjada do avesso, do invisível, daquilo
que nunca se apaga.

Então, que me lancem ao vazio, que testem meus limites, que
tentem me fazer esquecer quem sou. Vão falhar. Meu caminho é
resistência; minha essência, renascimento. Enquanto houver
fôlego em mim, haverá fogo.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCSI7YXS8ez,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCSI7YXS8ez\2024-11-12_20-04-57_UTC.jpg,"15
; a) elas dh
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCt4RuPO2n-,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCt4RuPO2n-\2024-11-23_14-15-04_UTC.jpg,"Seja a pessoa que você precisou nos momentos difíceis.
Transforme o silêncio que te feriu na voz que inspira.
Encontre propósito nas dores e aprendizados nos erros.
Até a escuridão, quando acolhida, pode dar lugar à luz.
Agir com integridade, mesmo em tempos de caos, não é
só uma prova de caráter — é a contribuição mais valiosa
que você pode oferecer ao mundo.
E lembre-se: os passos de hoje não apenas iluminam sua
jornada, mas também guiam aqueles que ainda buscam
sua própria verdade.

Marcelo Pizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCXW_sHy3aj,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCXW_sHy3aj\2024-11-14_20-10-46_UTC.jpg,"Há uma beleza silenciosa em acolher o que nos inquieta.
Permitir que memórias e sentimentos coexistam sem
tentar sufocá-los é um ato de coragem — é dançar com a
própria vulnerabilidade.
Essa dança não elimina os desafios, mas nos torna mais
resilientes. A paz vem, não da ausência de conflitos, mas
da maturidade que nasce ao abraçarmos o que sentimos.
O que em você ainda anseia por esse abraço?

Marcelo Pizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCzSuc8O7Of,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DCzSuc8O7Of\2024-11-25_16-43-45_UTC.jpg,"Eu gosto de gente emocionada. Gente que
carrega o coração nos olhos e deixa a alma
escapar pelo sorriso. Que não esconde a
alegria, nem tenta silenciar a lágrima.
Gente que vive cada instante como se fosse
eterno, que ri sem medo, abraça sem pressa
e sente sem reservas - mesmo sabendo que,
às vezes, dói.

Gosto de quem celebra o pequeno como se
fosse imenso, de quem se encanta com o
simples e transforma o comum em
extraordinário. Porque sentir é, acima de
tudo, um ato de coragem. É escolher viver
de verdade, com o coração aberto,
permitindo que a vida toque fundo.

Gente emocionada é quem dá cor ao cinza,
quem transforma o silêncio em poesia e
nos ensina a enxergar o mundo com mais
propósito. São eles que nos lembram que o
segredo não está no que acumulamos, mas
no que temos coragem de sentir. Porque,
no fim, o que fica não é o que tocamos com
as mãos, mas o que transforma a alma.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DD7GbWluQos,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DD7GbWluQos\2024-12-23_13-05-59_UTC.jpg,"Há quem te procure só quando precisa, como se você fosse um
porto seguro em dias de tempestade — mas nunca o destino.
Chegam com urgência, trazendo pedidos e promessas vazias. E,
quando o mar se acalma, partem em silêncio, deixando apenas o
eco de uma ausência anunciada.
Não é afeto, é utilidade. Não é cuidado, é conveniência. E você,
que tanto oferece, que se entrega por inteiro, percebe tarde
demais que nunca foi visto pelo que é, mas apenas pelo que
podia dar.
A vida não se sustenta em aparições fugazes. Não é o brilho de
um momento que constrói laços, mas a constância de quem
permanece.
O que realmente importa são aqueles que ficam, mesmo quando
não há nada a oferecer. Quem valoriza sua presença, até
quando tudo o que resta é o silêncio.
E você? Até quando vai aceitar ser ponte para quem nunca quis
atravessar? Talvez seja hora de deixar de ser passagem e, enfim,
se tornar o destino.

MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDFix__RhCO,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDFix__RhCO\2024-12-02_18-56-58_UTC.jpg,"á ' JNE
= -
E <|)
RE O OR NE
Er
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDiFaRHy7DB,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDiFaRHy7DB\2024-12-13_20-55-32_UTC.jpg,"Í
De co AR k
A a,
no
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDNwUYCu0JP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDNwUYCu0JP\2024-12-05_23-21-13_UTC.jpg,"O que é genuíno não se força. Chega sem pressa, sem
exigir nada. Não prende, não pesa, não diminui. Apenas
encontra seu lugar, como se sempre soubesse o caminho.
Mas enxergar isso exige coragem: largar o que já não pulsa,
olhar para dentro com clareza e aceitar que nem tudo que
caminha ao seu lado foi feito para ficar.
Autenticidade não é apenas resistência; é lealdade a si
mesmo. E abrir espaço para que sua verdade floresça.
E ouvir o silêncio — nele você descobre quem realmente é.
E respeitar o tempo — o que é verdadeiro chega quando
você está pronto. E é abraçar a impermanência — soltar é
confiar no que a vida reserva.
O que você tanto procura? Nunca esteve fora. Sempre
esteve dentro, esperando que você pare de resistir e se
permita, finalmente, ser.

MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDsKI_CyC4A,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDsKI_CyC4A\2024-12-17_18-44-04_UTC.jpg,"Sorte não é encontrar quem mude a nossa história, mas
quem aceita caminhar ao nosso lado enquanto a
escrevemos.
Alguém que não carrega o nosso peso, mas nos impulsiona
com a leveza de um vento amigo. Que não nos prende,
mas nos devolve a liberdade de sermos inteiros.
Amor verdadeiro nasce no silêncio, onde compreensão
vale mais do que mil promessas.
Ele respeita a solidão de cada um, fortalece sem dominar e
se revela nos detalhes: na mão que sustenta, no olhar que
acolhe, no riso que nos traz de volta a paz.
A vida é quase sempre uma jornada solitária, mas quando
encontramos alguém disposto a crescer conosco, tudo
muda.
O caminho se torna mais leve e profundo — como se o
extraordinário sempre estivesse lá, à espera desse
encontro.

MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDX3_DlSTfs,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDX3_DlSTfs\2024-12-09_21-40-37_UTC.jpg,"Algumas pessoas alimentam narrativas fabricadas porque é
mais fácil fugir da verdade do que enfrentá-la.
Isso não reflete uma falha sua, mas a limitação de quem
escolhe viver preso a distorções.
Maturidade é entender que não vale a pena gastar energia
tentando convencer quem não quer ouvir ou enxergar
além do próprio ponto de vista.
Relações tóxicas não só drenam sua paz, mas também
desviam você de oportunidades para crescer e criar
conexões genuínas.
Cortar esses laços não é um sinal de fraqueza — é um ato
de coragem.
E a escolha de investir em quem realmente importa:
aqueles que enxergam sua autenticidade e valorizam você
pelo que é, não pelo que projetam.

MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDxJ2kSud1D,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DDxJ2kSud1D\2024-12-19_17-17-45_UTC.jpg,"O jeito como te tratam diz mais sobre eles do que sobre você.
As atitudes dos outros são como espelhos trincados: refletem os
pedaços quebrados de quem os carrega. Quando alguém te
fere, não é sobre o que você merece, mas sobre o caos que
habita dentro deles.
Ignorar, desdenhar ou manipular não expõe a sua insuficiência,
mas a incapacidade deles de enxergar além do próprio vazio.
Palavras, gestos, silêncios — tudo fala mais sobre quem os emite
do que sobre quem os recebe.
Não absorva o veneno alheio. O jeito como te tratam reflete o
caráter deles, nunca o seu valor. Quem fere, carrega feridas.
Quem ignora, busca atenção. Quem critica sem conhecer, revela
insegurança.
Palavras são como flechas: atravessam o ar, mas só atingem
quem se coloca no caminho. Desvie. Siga. Lembre-se: ninguém
dá o que não tem.
Escolha com sabedoria quem merece sua energia, pois quem
tem luz própria não perde tempo apagando a dos outros.
MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DE-vEAKSd8t,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DE-vEAKSd8t\2025-01-18_20-24-25_UTC.jpg,"“O eco do exemplo.”
A verdadeira autoridade não grita, não impõe, nem machuca ou intimida.
Ela nasce das pequenas ações, da coerência entre o falar e o fazer. É o
exemplo que ecoa e transforma o respeito em algo natural.
Lembro da minha infância, quando não precisei de castigos e palavras
duras para aprender uma lição. Precisava de olhos atentos, de alguém que
percebesse o que eu ainda não sabia expressar. E foi assim que entendi: o
maior presente que um adulto pode oferecer a uma criança não é
controle. É conexão.
Quem usa a violência para educar tenta preencher a própria ausência.
Filhos não precisam temer para aprender. Eles precisam de presença, de
um exemplo para seguir.
Liderar não é apenas apontar o caminho; é ser o caminho. É ensinar com
paciência, guiar com leveza, escutar com atenção e acolher com firmeza.
Quem ama não prende. Quem ama inspira.
Se você quer transformar alguém, transforme-se primeiro. Seja o adulto
que você gostaria de ter ao lado quando criança. Firme como as raízes
que sustentam uma árvore, suave como a sombra que protege.
Afinal, educar não é criar obediência; É plantar confiança, e a confiança só
floresce onde existe amor.

MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DE5IxRyOrnT,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DE5IxRyOrnT\2025-01-16_16-19-26_UTC.jpg,"| nba

q E E ,

sv 3004
O
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DEDBR8mu0JV,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DEDBR8mu0JV\2024-12-26_15-49-11_UTC.jpg,"O pior conselho sobre relacionamento que já ouvi foi: “se faça de
difícil.” Mas o amor não é um jogo de poder; é uma troca sincera.
Se fazer de difícil é acreditar que conexão se constrói na base da
escassez, do silêncio calculado, das respostas tardias. Mas a verdade é
simples: quem se importa, demonstra. Quem quer, aparece. Quem
ama, faz acontecer.
Joguinhos não criam laços, criam dúvidas. O amor de verdade não
testa limites, constrói pontes. Ele cresce na clareza, na entrega e no
respeito mútuo.
Se você precisa criar situações para prender alguém, já começou
errado. Relações não florescem no terreno da insegurança. E mais: se
alguém só está com você porque você se fez de difícil, o que acontece
quando você finalmente se entrega? Amor verdadeiro não sobrevive à
manipulação. Ele exige autenticidade.
A vida já é complicada o suficiente para carregarmos mais peso onde
deveria haver leveza. Mostre o que sente. Fale o que pensa. O amor
deveria ser o respiro, não a carga. Quem é pra ficar, vai ficar. Quem
não é, só abre espaço para o certo chegar.
No fim, a vitória que importa é ser você mesmo e construir algo real.
Porque só o que é verdadeiro tem força para durar. O resto é fumaça.
MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DEdHB4SyXVR,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DEdHB4SyXVR\2025-01-05_18-59-40_UTC.jpg,"“Perceba, mas não reaja.”
A vida nos testa para revelar onde ainda precisamos crescer. Ela
provoca nossas inseguranças, cutuca nossas feridas e insiste em
arrancar reações. Toda vez que cedemos ao impulso, abrimos mão
da paz, da clareza e do equilíbrio que nos sustentam.
Reagir é ceder o controle e permitir que o externo defina quem
somos naquele instante. Mas, ao observar sem responder de
imediato, descobrimos um poder silencioso: a liberdade. Nesse
intervalo entre o estímulo e a resposta, deixamos de ser reféns das
circunstâncias para moldar a realidade com intenção.
Dominar a si mesmo não é sufocar emoções, mas acolhê-las com
compaixão e sabedoria. Soltar o que não nos serve é um ato de
coragem que abre espaço para o que realmente nos fortalece.
Enquanto o mundo nos pressiona a reagir, permanecemos
ancorados em nossos valores. Respondemos com propósito, não
com impulsividade. Esse é o caminho: transformar provocação em
presença, caos em clareza.
A calma é força. O silêncio, cura. Hoje, percebo sem me perder.
Porque quem domina a si mesmo não apenas encontra equilíbrio —
cria um mundo inteiro a partir de dentro.

MARCELO PIZZATO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DEkZbNLORFi,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-DEkZbNLORFi\2025-01-08_14-55-06_UTC.jpg,"Relacionamentos não pedem perfeição, pedem
coragem. Coragem de olhar para dentro e encarar o
próprio passado, porque aquilo que não curamos em
nós encontra caminho e transborda no outro.
O amor verdadeiro não ignora bagagens; ele as desfaz
com honestidade. Não se trata de evitar falhas, mas de
aprender com elas. Curar nossas feridas vai além do
autocuidado — é o maior presente que podemos
oferecer a quem amamos.
Parceiros que escolhem crescer juntos transformam
dores em pontes e cicatrizes em mapas. Porque amar é
isso: construir, dia após dia, algo maior do que nossas
próprias sombras. No fim, o amor que resiste é aquele
que escolhe florescer, mesmo quando dói.

MARCELO PIZZATO
",Extraído,Imagem
