display_url,caption,likes,comments,date,owner_username,Categoria
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/317442966_443219668012147_9078128773081174446_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AG02KZ5W5I26IvbBOVQ1lE5NEEtPmZIRuHNXfFmV8JBLvqFbekRxYMHuYj72NREBPY&_nc_ohc=RLpuBGB3Eq4Q7kNvgGZt7K_&_nc_gid=183780e157bf43829a4c7529db850064&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDHiB6jTLUIs2EhucEmlzvpzHi4KpeAfv5isfngoIDLmQ&oe=67B9E0D7&_nc_sid=d885a2,"Como Vencer a Síndrome do Impostor 🥷

5 passos para ter a carreira que você deseja.

Você já se sentiu uma fraude?

Bom, você não está sozinho ✊

Até 82% das pessoas sofrem com a Síndrome do Impostor.

Quando a gente é jovem, experimentamos um excesso de confiança devido à rápida progressão na nossa curva de aprendizado.

À medida que o tempo passa, a confiança de um profissional mais experiente cai porque ele percebe que ainda não sabe de muita coisa.

Quanto mais aprendemos, mais podemos nos sentir como um impostor.

Entender e identificar esse viés cognitivo é o primeiro passo para superar.

Na real, sentir-se como um impostor pode ser um sinal de que você está pronto.

1. Até 82% das pessoas sofrem com a Síndrome

Então, essa não é uma deficiência pessoal.

É uma norma social.

2. Discutir o assunto com outras pessoas é fundamental

As pessoas que sofrem com a Síndrome sentem-se sozinhas.

Mas agora você sabe que 8 entre 10 pessoas se sentem impostoras.

Vale muito a discussão 🙏

3. Valorize as suas vitórias

Por uma questão de sobrevivência, a nossa mente nos faz focar mais nos pontos negativos do que nos positivos.

Como resultado, a gente tende a ignorar o próprio progresso.

Vale lembrar:

É sobre ser feliz por quem a gente é e não por quem a gente acha que deveria ser.

Celebre até onde você chegou e o quão capaz você é 🔥

4. Desapegue do perfeccionismo

O fator nº 1 que influencia o sucesso é o volume de trabalho produzido.

Tem uma regra, a 70-20-10, que ensina:

70% do seu trabalho será medíocre
20% será péssimo
10% será incrível

Se você está evitando o fracasso, você também está evitando o sucesso.

5. Adote uma mentalidade de crescimento

Uma mentalidade de crescimento é fundamental para vencer a Síndrome do Impostor.

Essa mentalidade é a crença de que você pode melhorar por meio de dedicação e trabalho duro.

Quem cria passa da ideia à execução e continua aprendendo ao longo do caminho.

Espero de coração que esse Reels te ajude.

Se você aprendeu algo, curta, comente e compartilhe.

Juntos nós podemos:

• Conscientizar
• Discutir
• Superar",532,20,"2022-12-01T19:25:41,000",mpizzato,Vida Profissional
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/318099332_602088348491120_8803457395685584609_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AGJGArFPXqMDpl7jTh58QIeap8kCHEUsA3dJJAs1H7rt7aSRN5wmLOA2mbtfN60LkQ&_nc_ohc=Blzu9DuHERoQ7kNvgEXKEDf&_nc_gid=194a2593271641c490548f2892be06e7&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCWtd06MkCyR5PIYbhjZtwz7zIITsLXwVDmBdZZB-JIgg&oe=67B9B224&_nc_sid=d885a2,"Tá esperando que alguém te apoie ou te dê uma chance?

Desculpa, provavelmente isso não vai acontecer.

Muitas pessoas esperam uma oportunidade dos outros ou de empresas.

Acabam se contentando com relações superficiais e com empregos genéricos.

Espera que a sua família fique animada com a ideia de um novo negócio?

Você vai acabar sem negócio.

Espera que os seus amigos apoiem o seu projeto novo nas redes sociais?

Você vai acabar sem projeto.

Aqui vai uma dura verdade:

Quem depende dos outros para começar não começa.

Quem busca aprovação dos outros não acha.

Quem espera não faz.

Lutar por um sonho e arriscar muda a gente.

Pessoas próximas não vão te entender e muitas delas vão te chamar de louco.

Porque a falta de compreensão gera resistência.

Por isso, foque na missão e desapega de:

• Julgamentos
• Expectativas
• Suposições

Quer fazer diferente?

Acredite em você.

Aposte em você.

O seu papel é criar.

Dê o primeiro passo.

Trocar com o mundo vai te conectar por afinidade com muitas pessoas.

Essas pessoas vão te ajudar, confia!

O seu florescimento atrai a energia que você precisa para crescer.

Espero que essa mensagem seja mais um empurrãozinho na direção dos seus sonhos.

Se você acha que ela pode ajudar mais alguém, salva o post e encaminha.",1193,27,"2022-12-02T11:21:51,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/316723649_531384115519615_3857199467692906076_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AE9gqHNQPqrwWVPx7UdnhOihfm3zE4mQo5WAXvfZ2AboMV1H9_9tQ4cWL29N4TqH-g&_nc_ohc=NQ-ZbVd1vfUQ7kNvgGllm14&_nc_gid=59c7845aa5e944a193f69e3a17f58b35&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCoh2AH0wBRy41N2W1rcIqIumQBvrAqFwXECsie9BtWfw&oe=67B9AE57&_nc_sid=d885a2,"Rede, boa semana ✨

Hoje, vim compartilhar 6 regras para você ser mais carismático.

Carisma não é um mistério.

É uma habilidade que você pode aprender.

1. Faça as pessoas se sentirem importantes

Pessoas gostam de ser vistas:

* Ofereça contato visual
* Ofereça um elogio específico
* Repare em um detalhe

Ser ouvidas:

* Faça boas perguntas
* Seja interessado e se torne-se interessante

Lembradas:

* Follow-up
* Lembrar os nomes
* Algo que vocês discutiram recentemente

2. Faça uma pausa antes de falar

Você tem mais tempo para responder do que pensa.

Aguarde dois segundos antes de falar.

Uma pausa na fala te dá o tempo que você precisa para pensar e gerar valor em uma conversa

3. Aprimore a sua linguagem corporal

Regra 7-38-55

As pessoas avaliam a sua comunicação com base em:

7% palavras
38% tonalidade e rosto
55% linguagem corporal

Fique em pé, puxe os ombros para trás, faça contato visual, sorria, dê um aperto de mão seguro.

4. Use Humor

Com o passar do tempo o humor se tornou uma peça chave.

As pessoas são atraídas por aqueles que fazem elas se sentirem bem.

* Dê uma resposta surpreendente
* Importe-se mais do que alguém espera
* Seja mais específico do que o necessário

5. Não reclame ou fofoque

Ninguém gosta de ouvir reclamações.

Então, por que fazemos isso tantas vezes?

Quando você fala mal dos outros, as pessoas se perguntam se você fala mal delas também.

6. A Regra da Sombra

Você não precisa esconder partes de si mesmo para ser aceito pelos outros.

Pense no seu filme ou na sua personagem favorita.

Elas têm pelo menos uma fraqueza.

Você não gostaria delas tanto se fossem de outra forma.

A imperfeição te humaniza.

Abrace as suas falhas e se torne magnético.

Gostou e acha que esse Reels pode ajudar alguém?

Então, favorita e compartilha ✊

Muito obrigado 💕",336,32,"2022-11-23T19:35:05,000",mpizzato,Relacionamento Interpessoal
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/316752473_562786042339025_2205472857091651977_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGsO7dW9FqTC46j449tpAWXS3gUEqOa5XVLOGHUQQzedaEL8Lv3AHqwQ1cPXlPkog4&_nc_ohc=IftVvIu-mgIQ7kNvgFWbtP7&_nc_gid=9f2f30af548d452aa02b9d38cb3bade5&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBBG60KGt7brA1HPCB6H7GFv4NnKsT8r8tB3kPO8TXijw&oe=67B9CBB6&_nc_sid=d885a2,"Você não precisa que o seu vídeo viralize da noite para o dia.

Você não precisa de cem mil seguidores em um mês no seu novo perfil.

Você não precisa aumentar em dez vezes a receita da sua nova empresa.

Hoje, vivemos em mundo de “gratificação instantânea”.

Pipoca em dois minutos.

Uma série inteira no Netflix em uma sexta-feira.

Em uma compra on-line, recebemos um novo acessório no mesmo dia.

Por um aplicativo, em menos de uma hora temos qualquer comida na mesa.

No entanto, essa gratificação também cria problemas e gatilhos.

Nos acostumamos a pressionar um botão e recebe uma recompensa.

Assim, você prepara o seu cérebro para sempre esperar o mesmo tipo de sucesso instantâneo.

Na vida pessoal e profissional.

Liga para um cliente em potencial?

Espera marcar uma reunião instantânea.

Envia uma mensagem?

Aguarda uma pronta resposta.

Começa uma carreira nova?

Anseia por uma promoção rápida.

Quando você espera retorno imediato, você se comporta de maneira agressiva.

Você envia dez mensagens para alguém no mesmo dia.

Você não aceita um não como resposta.

O problema?

Quando os outros sentem uma pressão, eles se afastam.

Quando você não obtém retorno, você fica nervoso.

Isso te deixa exausto, pois as suas expectativas são muito altas.

Você leva para o lado pessoal.

Você acha que o problema está contigo.

Você se sente rejeitado.

A saída?

Seja paciente.

Desapegue de expectativas.

Dé aos outros o benefício da dúvida.

Em geral, não é nada contigo.

Provavelmente, estão ocupados.

Em média, precisamos de três anos para dominar qualquer habilidade.

Por isso, menos intensidade.

Mais consistência.

Concentre-se em ser 1% melhor cada dia.

O crescimento cauteloso e constante é sustentável.

A paciência e a resiliência são virtudes em um mundo onde a ansiedade impera.

Quem agradece são os seus amigos e clientes que abaixam a guarda porque não sentem-se pressionados.

O desapego te permite aproveitar a pesca, mesmo sem pescar um peixe toda vez.

Vale lembrar:

O auge da sofisticação é a simplicidade.",1228,17,"2022-11-25T17:36:15,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/323108286_696003688557813_8766440948554370971_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AH4fkJUegU6LtduRKjET7QjLyKV39khpEYk4XjDPebWJ1myzyl019vPaiXAfBS-Faw&_nc_ohc=p0551jYU8DsQ7kNvgF-eRxe&_nc_gid=2c67fba574b94a118c81a96fd1b6ff8f&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYB1j9myoq9k_otvBh2WXoT-3A67thbMcIBaLtzVr8HV3g&oe=67B9D822&_nc_sid=d885a2,"Um convite à uma escolha para o ano novo ✌️✨

É fundamental entender o nosso atual estado mental para avaliar se a gente está bem para julgar as circunstâncias.

A sua cura e as suas escolhas criam uma energia que é sentida de forma consciente ou não pelos outros.

Essa vibração que você emite reverbera para fora e influencia o ambiente e as pessoas ao seu redor.

A sua paz pode ser sentida e, na real, ela é um convite para os outros sintonizarem com a paz que já carregam dentro.

A sua sensação de equilíbrio durante tempos difíceis não é apenas um pilar para você e para os outros se apoiarem.

O seu equilíbrio também ajuda as pessoas a ficarem calmas durante as suas próprias tempestades.

Às vezes, você vai ouvir coisas do tipo: “É ótimo e calmante estar contigo”.

Pois o que a gente sente dentro convida os outros a se juntarem a nós e sentirem o mesmo.

É fácil ficar com raiva, por exemplo, quando alguém próximo está com raiva.

É por isso que um dos maiores sinais de maturidade emocional é saber proteger o seu estado mental, mesmo quando os outros te convidam para o caos.

Ser capaz de viver dentro da sua energia de escolha é um sinal de grande sabedoria.

Pois quando você escolhe a paz, você apoia a paz dos outros.

Gostou do vídeo?

Dropa um 👍 favorita e compartilha.

Muito obrigado😊",222,30,"2023-01-01T18:58:40,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/323572947_2192833634236367_2559850846240383168_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AGyTK8Hp_SPm32q-7w4Lnz7x7vcwRMEKroYvm8GwzHZnuoMUBQpGNd9iWnLbsCumDU&_nc_ohc=UioZ6_gORO4Q7kNvgF2qBTD&_nc_gid=0304703c6ef0437697f59d220dcc8a8c&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDitcjxnLy-HWcmv1BM2gAKM54Kmgf7Y7p7PYi5onaPpw&oe=67B9BC53&_nc_sid=d885a2,"Você não fez um super trabalho se ninguém sabe que foi você que fez.

É seu dever comunicar o seu impacto e fazer as pessoas tomarem conhecimento.

O seu trabalho é o seu produto.

Advogar por ele é promover você.

O objetivo da sua empresa é torná-lo valioso para ela.

O seu é tornar-se valioso para o mundo.

É seu dever garantir que esses dois  objetivos estejam alinhados.

Se você não está aprendendo e/ou ganhando dinheiro com o seu trabalho, é hora de encontrar outro.

Durante a juventude, você encara a escola e os estudos praticamente sozinho.

Já a sua carreira é uma jornada onde você tem que cooperar com outras pessoas.

Elas nem sempre vão lembrar das suas habilidades técnicas.

Mas nunca vão esquecer de como você as fez sentir enquanto estiveram juntos.

Hoje, a especialização é superestimada.

Já a generalização, subestimada.

Wozniak sobre Steve Jobs, da Apple:

""Ele não conhecia tecnologia.""

""Ele nunca projetou nada.""

Então, como Jobs teve sucesso?

“Em um mundo obcecado por especialização o seu poder era gostar de tudo um pouco.”

“O seu maior talento era conectar as pontas.”

Muitas pessoas gostam de coisas diferentes.

Infelizmente, são chamadas de desfocadas.

Hoje, fazem mais coisas e ganham mais.

Lembre-se, você pode tudo!

Espero que o texto te ajude.

Conhece alguém que pode se beneficiar com essa mensagem?

Salva e encaminha.",853,9,"2023-01-02T18:53:04,000",projeto_catarse_,Vida Profissional
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/321188199_1552461321925961_7678170872031156453_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AF3QR6fAJtrPO9ByDHaH9-qvdlsdJTSf97Z-SfUkyUb2Ge8YBsMwisgNnzamB4bH90&_nc_ohc=b3pWDmNe0OUQ7kNvgGjdJ9i&_nc_gid=ea85fd6c71ed4a449c174a56ddb89dde&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDxUa0V28S9UZu_ATva77Y-lbr0hJPJXdZ9e5tS6pac2Q&oe=67B9C597&_nc_sid=d885a2,"Você consegue dizer quando uma pessoa te transmite a própria raiva mal processada.

Muitas costumam compartilhar as suas próprias confusões pessoais.

Mesmo que você não tenha nada a ver com aquilo.

As emoções tendem a se propagar.

A raiva alimenta mais raiva.

A alegria inspira mais alegria.

Quando você percebe que alguém está preso em um ciclo de agitação e não está aberto à razão, ajude ou afaste-se e siga em frente.

Você pode ter compaixão por alguém sem se deixar levar pela sua energia caótica.

Ser capaz de ditar o seu próprio estado mental sem permitir que a vibe pesada outros te afete é um sinal de poder.

Mesmo que alguém te convide para ficar estressado, você não precisa aceitar.

Ser capaz de agir com maestria sem perder a calma no meio de pessoas turbulentas é uma super habilidade.

Certamente existem momentos em que você pode ajudá-las, mas não sempre.

Em qualquer situação, o seu papel é fazer o bem e o que é bom para a sua saúde mental.

Não fique preso a um padrão de salvador da pátria.

Não aceito o mal pelas circunstâncias.

Ajude quando puder.

Mas não seja sempre um apoio.

Você pode afogar.

Não é o seu papel salvar todo mundo o tempo todo.

Encontrar esse equilíbrio será algo único na sua vida e na sua capacidade emocional.

É sobre curar as próprias feridas e mostrar para o mundo como fazer o mesmo.

Gostou do texto?

Conhece alguém que pode gostar dessa mensagem?

Curta, salva e compartilha 👍",53863,219,"2022-12-20T20:40:18,000",projeto_catarse_,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/318829621_219333810445803_3575027376530538199_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2AHiQk3Z50xP81VtAHKItHusxd7rr0umoKTjIIv4tRl_qFX01UQmJuVe2FY47HWZgsE&_nc_ohc=PN4whdw-M8EQ7kNvgHj_7vz&_nc_gid=12959f056a394858bb2f2e85528ffcf0&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYB7udHM4TMgzLXvf-8cnIUKHKnVencohOVUg6Oz-9ao2A&oe=67B9D1D0&_nc_sid=d885a2,"Uma lição profunda para esse fim de ano.

No passado eu quase perdi seis dígitos para o meu trabalho no mesmo dia.

Eu tava negociando um acordo de compra e venda em que as duas partes se comprometeram verbalmente em seguir adiante com o negócio.

Por engano, eu transferi o valor da garantia para uma terceira pessoa que não tinha nada a ver com a transação e nenhuma implicação legal para devolver o dinheiro.

Em pouco tempo, o vendedor e o comprador pularam fora e eu ainda precisava recuperar o valor perdido.

Eu tava tremendo quando entrei no escritório da minha líder para explicar o que tinha acontecido.

Eu nunca vou esquecer, ela me olhou profundamente e disse:

“Aprenda a se perdoar.”

“Se você se joga para baixo e não se acha capaz, você se impede de melhorar.”

Nesse momento, eu parei de ser tão duro comigo.

Ela me deu o apoio que eu precisava para me recompor emocionalmente e para seguir focado.

O afeto e o acolhimento mudam tudo ao nosso redor.

Em pouco tempo eu recuperei a grana.

Em três meses, a confiança.

Eu bati todas as minha metas e saí dessa empresa que até hoje me quer de volta.

Qual é a lição?

Saber se perdoar é uma super habilidade.

Se perdoe de todas as burradas que você fez.

De todos os erros.

O fracasso não determina o seu caráter.

Os erros não definem os seus valores.

A gente é feito de lições.

A gente é feito de se reinventar.

Para a virada desse ano, se perdoa.

Você é foda!

Se você gostou e acha que esse vídeo pode ajudar alguém, salva e compartilha.

💕🙏",545,65,"2022-12-11T19:35:09,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/321281405_873532527330305_3037379154135786990_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGdRx9VVWg-nVvfwiDZBZnXoaYcLxPgrJyKG-PDf3N0uSSj7rfvqmQzTxZPMVl4SRY&_nc_ohc=rBXepS6K8ykQ7kNvgEtaGOP&_nc_gid=4641258259a74c16a1e1f0312d3805fb&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDg2Sj8aFTE3gT24YxdDbWLT4-ljgFUMVxJd0iVKV040g&oe=67B9E605&_nc_sid=d885a2,"Uma provocação para a virada do ano ✨🌷

Você já gerou valor para a sua família, amigos, ou comunidade e sente que não recebeu o merecido reconhecimento?

Nunca chegou aquele convite tão esperado?

Eu já me frustrei muito esperando o retorno dos meus esforços.

Esperar o reconhecimento ou o convite dos outros é uma receita para sempre ficar estressado.

Por isso, desapegue de expectativas.

Desapegue do resultado.

Quer escrever um texto? Cria o teu próprio blog.

Quer fala em um podcast? Faz o teu.

A gente não controla o reconhecimento ou o convite alheio.

A gente controla o amor que coloca na vida.

A criação que coloca no mundo.

Nessa virada de ano, pensa nisso.

Dê um primeiro passo.

Sempre juntos 💕

Gostou do papo?

Salva e encaminha para quem pode ajudar 👍",420,17,"2022-12-22T15:30:16,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/320345952_594667719278525_2511934285929876735_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AHqTH365Vi_BJ5LoBqhY7cInk1_G9FHnydw-44jNm4phuT2alXlbhqmQpY3RhmTJX4&_nc_ohc=PhWEFJvETHIQ7kNvgFg05JI&_nc_gid=660803c832f0412b8a9cbdcc270c26dc&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCp-tuUEwJO-gkMggTR0JHwKDspjCH_hIAhIVCKR6zPuQ&oe=67B9B116&_nc_sid=d885a2,"Você sente quando alguém se afasta?

Ela para de retornar as ligações.

Ela não responde as suas mensagens.

O que você faz?

Como a maioria, se esforça ainda mais.

Você vincula a sua autoestima ao resultado.

Você força a barra para reverter a situação:

• Liga mais vezes

• Manda mais mensagens

• Envia um presente

Quando não consegue resposta, você se sente rejeitado.

O problema?

Quanto mais você tenta, mais a pessoa se afasta.

Ninguém gosta de ser pressionado.

Eu, você e ninguém.

A saída?

Desapegar.

Você não controla os outros.

Concentrar-se no que você não controla é uma receita para se sentir ansioso o tempo todo.

Quando alguém se afastar, respire.

Pausar abaixa o nosso volume interno.

Envie uma mensagem curta.

Dê à pessoa uma saída.

Às vezes, é preciso seguir em frente.

Não porque você quer.

Mas porque o outro indica.

Seguir em frente significa perder algumas relações e tá tudo bem.

Você não é para todo mundo.

Não invista tempo e atenção em quem não investe de volta.

Você é sempre o prêmio.

Conhece alguém que pode se beneficiar com essa mensagem?

Salva e compartilha.",685,26,"2022-12-16T14:44:41,000",projeto_catarse_,Relacionamento Interpessoal
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/321842571_1375942059881709_7867578940094969834_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AFlJa-t6IJVFARgBFyYPi730LNAW1djuNHEk05H1wDKED8NxTKz3ORpavm9YlWYBq0&_nc_ohc=gAs_LIMleAwQ7kNvgGsaCzo&_nc_gid=d1de3dd827854898842666918ce51f04&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBaDnrfYKzPYsb4dECR-1nua92na8QaaEuGRFFbVoHwFw&oe=67B9BCCB&_nc_sid=d885a2,"Como usar as suas redes sociais em 2023 ✨

A gente usa as redes todos os dias.

O seu feed serve para te fazer bem.

Eu tenho escutado direto coisas do tipo:

“Vou deletar o Instagram por um tempo.”

“Não tá me fazendo bem.”

A ideia é usar as redes sociais com uma intenção por trás:

• Construir no lugar de reclamar

• Conectar ao invés de discutir

• Ajudar e não machucar

• Entender sem julgar

É revigorante aprender com os outros.

Uma boa conversa abre os olhos para novos pensamentos.

Uma ótima conversa abre a sua mente para novas formas de pensar.

Muitas pessoas?

Rolam a tela para cima e p baixo no modo automático.

Se perdem em comparações superficiais.

Não use a internet para distorcer os fatos e validar a historia na sua cabeça.

Use as redes sociais para examinar e aceitar a história que corresponde à realidade do mundo.

Em 2023, pense mais sobre senso crítico e como você vai usar a sua rede.

Tamo sempre junto ❤️‍🔥",920,55,"2022-12-27T18:06:57,000",mpizzato,Redes Sociais
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/163151414_786363158667694_3622477516216179877_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AEa-rp75Trm0VmvbHi2pFb-Zm5cuCDyfDJhGNIvwFI4rArtJPkqFZM9j4qi66WvKB4&_nc_ohc=4tzIFfDcFysQ7kNvgE2Xofe&_nc_gid=b41961aefda940178fa42ba5b46d6056&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCqdzE-Fq9mckLr5R6bj31Jrqg1EJa5ll1FFB6tdYR76A&oe=67B9D978&_nc_sid=d885a2,"Segundo a revista Exame, a @conta.black é uma das 50 startups que vão mudar o Brasil.

E, por aqui, todos sabem da minha veia de impacto social e vontade de ajudar.

Sou apaixonado por pessoas e por suas histórias.

Acredito profundamente que somos todos especiais, cada um a sua maneira.

Em Junho de 2020, mandei uma mensagem fria via LinkedIn para o seu fundador e CEO, @serjall contando em detalhes as razões pelas quais eu acredito no projeto e perguntando como poderia somar.

De lá para cá nós construímos pontes, criamos iniciativas, tocamos vidas e tá apenas começando.

Conta Black, obrigado demais pelo convite.

Me tornar conselheiro e mentor dessa fintech é mais um passo em direção a disrupção completa de todo um ecossistema que precisa ser transformado.

Quero escutar mais, aprender e espero, de coração, que esse texto te inspire de alguma forma.

Tem algum assunto que te interessa? Corre atrás.

Tem alguém que te faz sonhar? Fale com essa pessoa.

O maior fracasso é não dar o primeiro passo.

Nunca foi por dinheiro.

Eu vivo de sonhos e esse é mais um deles.

Se escuta e se joga!",1304,88,"2021-03-23T19:43:51,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/323814612_654328719761071_7462266296828208815_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AGSNohYo3Y35mX1jmtps8I7IMQNN6jziF3PBWdGfeKIngcbghVzrDWy6ewELJ96fOM&_nc_ohc=D5Vf2i2IcLkQ7kNvgEAFns6&_nc_gid=06cd006050e9486b826fdaea8368ab5f&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYD4jHPTHiB_g4zu1s_Z8SuEv-ud0_E9ibbP8SyYPZ_DUA&oe=67B9CCFB&_nc_sid=d885a2,"Eu controlo o meu dia.

Eu controlo o que vou comer.

Eu controlo o meu comportamento.

Da mesma forma, passei a maior parte da minha vida tentando controlar os meus relacionamentos.

Controlando as escolhas.

Controlando o que fazíamos.

Uma vida tradicional é enraizada em controle.

Porque no fundo é sobre medo.

Medo de mudar.

Medo de perder.

O problema é o “controle”.

Sempre que alguém pressiona a nossa liberdade de escolha, criamos resistência.

Essa resistência é uma reação natural quando nos sentimos pressionados.

Manipular não é legal e nem saudável.

Quando você tenta controlar o quanto um pessoa fuma, ela fuma ainda mais.

As pessoas tendem ir mais fundo quando você lhes diz o que fazer.

Dizer para os outros o que fazer, no subconsciente, é dizer que você está certo e que eles estão errados.

O ego não gosta disso.

Existe uma diferença entre controlar o outro e estimulá-lo a refletir.

Dizer para alguém o que fazer soa como:

“Você é muito jovem e tá fumando demais.”

“Pare de fumar agora, isso não te faz bem.”

Já perguntar e incentivar uma reflexão soa tipo:

""Eu entendo o que você tá passando, pois eu já tive a sua idade.”

“Você fuma por que os seus amigos fumam?”

“Eu to aqui quando precisar.”

A segunda abordagem obviamente constrói mais confiança e entendimento.

Por quê?

Na primeira, a pessoa está impondo o seu ponto de vista e é bem provável que o jovem recue.

Jovens são rebeldes.

Ninguém gosta de se sentir controlado.

A segunda abordagem aproxima.

A pessoa tenta entender, existe empatia.

Ela ilumina uma questão e inicia uma conversa para que o jovem sinta-se apoiado para decidir por si próprio.

Nessa abordagem, o jovem tem o controle.

Ele sabe que pode confiar.

Por que a confiança é importante?

Em um mundo onde o controle e o medo imperam, um elo de confiança é peça chave.

A solução?

Entenda e aconselhe os outros da mesma forma que você gostaria de ser compreendido e orientado.

Você não pode fazer isso através
de uma abordagem tradicional.

É preciso desconstruir.

Não crie resistência, junte-se à ela.

Troque controle por conselho.

Gostou do texto e acha que ele pode ajudar alguém.

Dropa um 👍 salva e compartilha",1311,8,"2023-01-05T19:46:29,000",projeto_catarse_,Relacionamento Interpessoal
